id	title_en	keywords_en	authors	date	langue	translated
22563	How does Distance Matter? Naples’ Botanical Garden at the Micro Scale Level	espace,garden,material/symbolic,Naples	Estebanez Jean	2009-09-10	fr	1
22572	Zadora-Rio Elisabeth (dir.), 2008, Des Paroisses de Touraine aux communes d'Indre et Loire. La formation des territoires, Tours, FERACF, 303 p.		Verdier Nicolas	2009-09-21	fr	0
22573	The effect of uncontrolled urbanization in regard to the availability of groundwater demonstrated with the example of the Indonesian million city Yogyakarta	urbanization,urban groundwater replenishment,pollution of the groundwater,water supply system,Yogyakarta (Indonesia)	Putra Doni P.E.,Baier Klaus	2009-09-29	de	1
22644	Spatial-temporal dynamics of property values at different geographical levels: the case of old housing stock in downtown Paris (1990-2003)	housing market,Paris,spatial analysis,neighborhoods,dissimilarities	Guérois Marianne,Le Goix Renaud	2009-10-05	fr	1
22583	Quartier durable or éco-quartier?	écoquartier,écoquartiers,éco-quartier,éco-quartiers,quartier durable,quartiers durables,sustainable district,sustainable districts,sustainable neighbourhood,sustainable neighbourhoods,urban activities,sustainable city,ecocity,urban planning,conceptual frame,urban growth,urban sprawl,sustainable development,epistemology,urban geography,housing,urban policy,semantics,urban,urbanization	Boutaud Benoît	2009-09-24	fr	1
22651	Eco-frontiers and eco-settlers: definitions and classifications. Environmental NGOs networking on the South African Wild Coast	classification,eco-frontier,eco-settler,networks,NGO,South Africa,stakeholders,Wild Coast,Xolobeni	Guyot Sylvain	2009-10-05	fr	1
22707	Mapping of changes of land-cover between 1990 and 2002 in the north of Senegal (Ferlo) from Landsat images	Ferlo,land-cover,land-use,Landsat,multi-temporal analysis,Senegal	Sarr Mamadou Adama	2009-10-07	fr	1
22685	Urban concentration Praise. The World Bank for big cities.	anti-urban ideologies,World Development Annual Report,urban concentration,development,World Bank	Cavin Joëlle Salomon	2009-10-02	fr	1
22695	The paradox of the World Bank’s new spatial doctrine	World Development Annual Report ; globalized enclaves ; center-periphery ; new spatial economy; economic geography ; World bank ; regional development,developing countries	Giraut Frédéric	2009-10-02	fr	1
22699	A propos du géosystème		Guermond Yves	2009-10-05	fr	0
22725	Viewshed analysis and peopling in Azores. How important Viewshed factor is for people repartition in Azores archipelago?	archipelago,Azores,digital terrain model,peopling,viewshed	Marrou Louis,Rousseaux Frédéric	2009-10-13	fr	1
22716	The first modern map of Tunis (1831-1832) The Falbe’s work in its context	archaeology,cartography,colonisation,Falbe,innovation,politics,semiotics,spatial representation,territory,Tunis	Baïr Houda	2009-10-13	fr	1
22746	La côte marocaine à vélo (février 2007) : Casablanca		Koper Bruno	2009-11-02	Fr	0
22747	Fighting over places: the space of the dead in Chamonix	cemetery,identity,location,place,space of the dead,world of the living	Petit Emmanuelle	2009-10-28	fr	1
22762	Daudel Christian, 2008, <em>Jean Demangeot : géographe de terrain</em>, Paris, L'Harmattan, 350 p.		Wolff Denis	2009-11-12	fr	0
22763	A method to aggregate cognitive localisations: The averages over chained lists of points	aggregation,cognitive image,GIS,satial cognition,welfare	Roulier Frédéric	2009-11-24	fr	1
22771	The <em>World Development Report</em> 2009: The Beginning of A Space Odyssey?		Walther Olivier	2009-11-18	en	1
22773	Bouillon Fl., 2009, <em>Les mondes du squat. Anthropologie d’un habitat précaire</em>, Paris, PUF/Le Monde, 245 p.		Matthey Laurent	2009-11-18	fr	0
22775	Spatial health disparities within city: the case of Vientiane, Lao PDR	health geography,Lao PDR,Vientiane,place of residence,space appropriation,multilevel regression model,cross-level interaction	Vallée Julie	2009-11-23	fr	1
22990	Blanchon D. avec Boissière A. (cartographe), 2010, Atlas mondial de l’eau, collection Atlas/monde, Paris, Autrement.		Hugonie Gérard	2010-03-10	fr	0
22806	Ecological Restoration: Reshaping the World?	restoration ecology,pragmatism,environmental art,environmental aesthetics	Blanc Nathalie,Lolive Jacques	2009-12-14	fr	1
22832	The ecological challenge in Reclamation Artists work	art,ecology,Reclamation Art,landscape	Lausson Adeline	2009-12-14	fr	1
22791	Du géosystème au géoanthroposystème		Reymond Henri	2009-12-01	fr	0
22817	Habiter la planète numérique		Pumain Denise	2009-12-06	fr	0
22818	Spatial analysis of C. Gigas proliferation in Brittany (France)	biogeography,Brittany,coastal zone,Crassostrea gigas,GIS,global change,invasive species,oyster	Le Berre Iwan,Hily Christian,Lejart Morgane,Gouill Raphaël	2009-12-08	fr	1
22846	David Harvey, 2008, Géographie de la domination, Paris, Les Prairies Ordinaires, 118 p.		Boichot Camille	2009-12-15	fr	0
22848	Jérôme Dubois J., 2009, <em>Les politiques publiques territoriales. La gouvernance multi-niveaux face aux défis de l’aménagement</em>. Presses Universitaires de Rennes, 216 p.		Gaudin Jean-Pierre	2009-12-16	fr	0
22849	Usability evaluation for a web-based public participatory GIS: A case study in Canmore, Alberta	multicriteria site selection analysis,usability evaluation,Web-PPGIS	Meng Yunliang,Malczewski Jacek	2009-12-17	en	1
23171	Les figures du pouvoir à Harbin pendant la « Guerre de quinze ans » (1931-1945)		Breuillard Sabine	2010-07-26	fr	0
22858	, Centro Nacional de Informacion Geografica, Madrid, 387 p.		Verdier Nicolas	2009-12-17	fr	0
22861	Desse R.-P., Fournié A., Gasnier A., Lemarchand N., Metton A. et Soumagne J. (dir.), 2008, <em>Dictionnaire du commerce et de l’aménagement</em>, Rennes, PUR, 357 p.		Fleury Antoine	2009-12-22	fr	0
22860	Humphreys Laud, 2007, <em>Le commerce des pissotières. Pratiques homosexuelles anonymes dans l’amérique des années 1960</em>, Paris, La découverte.		Blidon Marianne	2009-12-17	fr	0
22862	JournalBase - A Comparative International Study of Scientific Journal Databases in the Social Sciences and the Humanities (SSH)	bibliometry,humanities,science assessment,social sciences	Dassa Michèle,Kosmopoulos Christine,Pumain Denise	2010-01-08	en	1
22869	Urban trends and changes in the open spaces in Languedoc-Roussillon (France)	agriculture,land use,periurban area,spatial analysis,urban sprawl	Abrantes Patricia,Soulard Christophe,Jarrige Françoise,Laurens Lucette	2010-01-13	fr	1
22881	Beninese’s Contribution to Geography	Beninese geography,development,epistemology,geographic thought,inductive or deductive approach,thesis	Agossou Noukpo	2010-01-19	fr	1
22964	Towards the implementation of a collective action for managing natural coastal risk in France	coastal defenses,collective action,France,Integrated Coastal Zone Management (ICZM),natural disasters,natural risks,stakeholders	Deboudt Philippe	2010-03-03	fr	1
22902	The geographical dilemma of social democrat parties: the example of socialist parties in Belgium	geographical heterogeneity,political attitude,social democrat parties,social supervision	Hamme Gilles Van	2010-02-03	fr	1
22930	Telecommunication networks and local development policy. Heading toward a “territorial digital divide 2.0”?		Moriset Bruno	2010-02-16	fr	1
22864	JournalBase - A Comparative International Study of Scientific Journal Databases in the Social Sciences and the Humanities (SSH)		Dassa Michèle,Kosmopoulos Christine,Pumain Denise	2010-01-08	fr	1
22957	Grand Baie (Mauritius island): shown side and hidden side	Mauritius,Grand Baie,touris,urbanization,environment,development	Jauze Jean-Michel	2010-03-03	fr	1
22976	Looking for network effects in Schelling’s model of segregation	agent-based simulation,networks,Schelling’s model,segregation	Banos Arnaud	2010-03-09	fr	1
22981	How Élisée Reclus became an atheist. A new biographic document	Dordogne,GARF,Mečnikov,Reclus,Ritter	Ferretti Federico	2010-03-16	fr	1
22999	Predicting and mapping the location of an estimated population from a survey: an applied method	elderly,GIS,health,mapping,survey,wellbeing	Gerber Philippe,Fleuret Sébastien,Schneider Marc	2010-03-22	en	1
23009	The notion of belt in the French geography of the United States as taught at school	Belts,epistemology,geography at school,models in geography,regionalisation,United States	Wastable Marielle	2010-04-14	fr	1
23144	“Reshaping Economic Geography”: The World Bank Report arrangements with urban geographical sciences	concentration,development,geography and economy,measure,metropolitanization,urbanization	Moriconi-Ebrard François,Denis Eric,Marius-Gnanou Kamala	2010-05-20	fr	1
23008	Démographie et mouvement		Terrier Christophe	2010-03-24	fr	0
23015	La Chine : interrogations sur un avenir		Gentelle Pierre	2010-04-14	fr	0
23017	The impact of the opening of the breach in the Langue de Barbarie (Saint-Louis du Senegal) in 2003: a change of flood hazards nature?	Senegal,Saint-Louis,Barbary Tongue,estuary,breach,hydrological regime,flood event,marine flooding,sea level rise,modelling	Durand Paul,Anselme Brice,Thomas Yves-François	2010-04-27	fr	1
23051	Bataillon C., 2009, <em>Géographes Génération 1930</em> <em>(à propos de Roger Brunet, Paul Claval, Olivier Dollfus, François Durand-Dastès, Armand Frémont et Fernand Verger)</em>. Rennes, PUR, Collection "Espace et Territoires", 226 p.		Pumain Denise	2010-04-22	fr	0
23052	Is it necessary to abandon ZNIEFF data base?	biodiversity,cartography,country planning,democracy,equity,GIS,Znieff	Couderchet Laurent,Amelot Xavier	2010-05-05	fr	1
23068	The world development report of the World Bank: an illusionary change of paradigm	development,new economic geography,agglomeration,macro-regional integration	Hamme Gilles Van,Van Criekingen Mathieu,Lennert Moritz	2010-04-26	fr	1
23076	Philcarto : histoire de vie d’un logiciel de cartographie	software,programming,cartography,statistics,evaluation,publication	Waniez Philippe	2010-05-03	fr	0
23091	Which values for urban renewal?	city,Dunkerque,Lille,Marseilles,representation,storytelling,urban regeneration,values	Tiano Camille	2010-05-03	fr	1
23131	Make them walk ! Simulating pedestrian movement in dynamic environments	agent-based model,architecture,pedestrian movement,planning,simulation	Banos Arnaud,Charpentier Angèle	2010-05-17	en	1
23142	Kanevski M., Pozdnoukhov A. and Timonin V., 2009, <em>Machine Learning for Spatial Environmental Data : theory, applications and software</em>, EPFL Press, 2009, 377 p.		Pumain Denise	2010-05-14	fr	0
23143	Sivignon M., 2009, <em>Les Balkans. Une géopolitique de la violence</em>. Belin, Paris 2009, 208 p.		Chamussy Henri	2010-05-14	fr	0
23152	Farmers networks in favor of the environment in France	agriculture,landscape protection,multifunctionality,pollution,representation,sustainable development,water	Laurent François,Vieira Medeiros Rosa	2010-05-19	fr	1
23155	Types of climates on continental France, a spatial construction	cartography,climate typology,on line data base,quantitative approach	Joly Daniel,Brossard Thierry,Cardot Hervé,Cavailhes Jean,Hilal Mohamed,Wavresky Pierre	2010-06-18	fr	1
26895	Introduction to GeoOpenMod		Banos Arnaud	2014-10-10	en	1
26896	Débarre S. (dir), 2014, Géographies entre France et Allemagne - Acteurs, notions et pratiques (fin XIXe siècle - milieu XXe siècle), Revue Germanique Internationale, No.20, 212 p.		Ferretti Federico	2015-03-18	fr	0
26897	Terrin J.-J. (dir.), 2014, Villes inondables, Prévention, adaptation, résilience, Marseille, Parenthèses, 288 p.		Plattard Odile	2015-03-19	fr	0
26899	Is cities delineation a pre requisite for urban modelling? The example of land price determinants in Brussels	hedonic prices,cities delineations,Brussels	Jones Jonathan,Peeters Dominique,Thomas Isabelle	2015-03-30	en	1
23242	Paquot Th., 2009, <em>L’espace public</em>, Paris, La Découverte, coll. Repères, 125 p.		Fleury Antoine	2010-08-30	fr	0
23172	Veschambre V., 2008, <em>Traces et mémoires urbaines. Enjeux sociaux de la patrimonialisation et démolition</em>, Rennes, PUR, 315 p.		Salin Marion	2010-06-09	fr	0
23225	Les émissions de CO<sub>2</sub> et autres gaz à effets de serre	geopolitics,globalization,greenhouse gases,Kyoto protocol	Durand-Dastès François	2010-07-20	fr	0
23175	Modeling historical objects based on social use, space and time in order to study urban dynamics in large time span	city,geographical information system,historical sciences,modelling,space,space-time,spatial dynamics,time,urban function	Rodier Xavier,Saligny Laure	2010-06-17	fr	1
23187	The greenways planning, from global to local: realities and limits	Greenway,intercommunality,peri-urban,public policies,regulation,territory planning,urban dynamics,urbanism	Cormier Laure,Lajartre Arnaud Bernard De,Carcaud Nathalie	2010-07-06	fr	1
23183	Performances of the ozone determinist modellings at mesoscale and at microscale in the Alpes-Maritimes	atmospheric pollution,forecast,local scale,meteorology,modelling,validation	Martin Nicolas	2010-06-17	fr	1
23201	<em>Nourrir les hommes. Un dictionnaire</em>, 2009, Paris, Éditions Atlande, 765 p.		Dupuy Gabriel	2010-07-08	fr	0
