"x";"y";"moran";"distance";"entropy";"slope";"rsquaredslope";"pop";"max"
"4668";3901;5201;0.135493049855798;0.1021312396026;0.784633260206119;-1.58587290142104;0.80489435519313;92039.88;145.08
"4669";4001;5201;0.0664735040669117;0.540425369492596;0.798275363370413;-1.25922978274116;0.813885996736433;18357.01;65.04
"4670";4101;5201;0.0412105805566157;1.13093983926642;0.846728936385839;-1.14305924662694;0.756662375271871;7947.9;42.2
"4671";4201;5201;0.0969768772544849;0.59356793173463;0.765920213830326;-1.39156851173364;0.838247418797495;16435.6;76.08
"4672";4301;5201;0.0991855403052303;0.660405873678898;0.763179796895865;-1.43682405614072;0.8187246136119;15828.73;76.08
"4673";4401;5201;0.0351389482762002;1.70130587281772;0.926831243707133;-1.12617516889742;0.861209944889707;5522.14;37.64
"4674";4501;5201;0.0389607410219593;1.64929338290431;0.945051243681684;-0.822107323213074;0.838952150982399;5753.13;29.48
"4675";4601;5201;0.0967843208405269;0.571690949396327;0.842292740884453;-1.09768667995018;0.868060579290134;16538.2;45.76
"4676";4701;5201;0.0939864057292361;0.550038761601887;0.849321220917349;-1.05418182450974;0.879516610868211;17653.53;45.76
"4677";4801;5201;0.0360380834260027;1.1307987831197;0.91347636185773;-0.742427318009622;0.860605490535931;7989.58;39.84
"4678";4901;5201;0.0386849855358402;1.37935884697786;0.926506491394173;-0.728858662497131;0.817842271019242;6582.08;51.48
"4679";5001;5201;0.040414880257497;1.4655950912152;0.913965297217452;-0.787377558277654;0.814041903880495;5903.06;51.48
"4680";5101;5201;0.0375414847309126;1.55553600016778;0.911944078836634;-0.658772351672733;0.791550869454084;5963.88;51.48
"4681";5201;5201;0.0430285211638638;1.82623595647131;0.958863200858741;-0.39308514412725;0.778837588176689;5058.26;18.76
"4682";5301;5201;0.0380644408061269;2.29036765975455;0.942153520393124;-0.438363540044305;0.755575598794912;3943.05;28.92
"4683";5401;5201;0.0436542022909968;1.38335510375994;0.852572714858306;-0.897918674246624;0.887197555609426;6367.39;38.71
"4684";5501;5201;0.0401441557923786;1.26193634085522;0.853767106473324;-0.950554072338775;0.894064864879516;7237.24;38.71
"4685";5601;5201;0.029885720777293;1.53235051232826;0.856538468202568;-1.06170590689079;0.875162581138618;6152.52;70.8
"4686";5701;5201;0.0526396332861776;0.806275681613805;0.801271671310005;-0.938808618492115;0.849465298430347;10970.76;70.8
"4687";5801;5201;0.0466911517610879;0.761053914876373;0.810084794037595;-0.921619107272589;0.840453518928396;12598.97;70.8
"4688";5901;5201;0.0473310974463323;1.33016041286935;0.818463569782339;-1.006219416988;0.864784855123733;7156.19;50.48
"4689";6001;5201;0.026653186590232;3.31967522946089;0.805082798315742;-1.04398711465116;0.883000817260315;3003.91;43.6
"4690";6101;5201;0.0460003810195982;1.69507614502771;0.787595459309223;-0.999924914445005;0.886252243197174;5452.12;37.56
"4691";6201;5201;0.0383597588584805;0.963693092258203;0.859081266657407;-0.765777518235993;0.857795492188782;9205.13;40.52
"4692";6301;5201;0.0329612725104961;1.10375641658561;0.897575516721293;-0.552011262408273;0.783025375885974;8650.82;40.52
"4693";6401;5201;0.03204071208498;1.49106140146582;0.904558304244573;-0.385662295655354;0.691858782661138;6197.67;35.72
"4694";6501;5201;0.0309853365376148;1.55311789739868;0.899291181832051;-0.396007172879637;0.707617645557439;5889.97;56.88
"4695";6601;5201;0.0550771591570244;0.894570048189221;0.820327536634721;-0.72481231631713;0.78350033376943;11152.9;64.32
"4696";6701;5201;0.0548721789106863;0.698304495920945;0.842706224768133;-0.631529138543405;0.772953433512199;12603.45;64.32
"4697";6801;5201;0.0554115347447503;0.423266943654868;0.774881187641648;-0.899247951471859;0.839147456665391;23528.43;199
"4698";6901;5201;0.0567754709269677;0.428993474908959;0.774438632929334;-0.97968164659604;0.842755490444396;23356.32;199
"4699";7001;5201;0.0409695248298825;1.26585353537535;0.928215957214668;-0.504342991995083;0.708457790124179;7340.75;43.56
"4700";7101;5201;0.0516382445838935;1.67576994623942;0.968845734116651;-0.248813907758138;0.591179681246689;5472.86;11.32
"4701";7201;5201;0.0431411130499217;1.60960001905077;0.957585262804625;-0.292726658005625;0.910929748945417;5681.84;11.32
"4702";7301;5201;0.0404143363721226;1.21118994601182;0.862017124846296;-0.493346582029028;0.760436147431645;7712.35;72.52
"4703";7401;5201;0.0395984871433276;1.2509942300357;0.842969710329103;-0.685649628105358;0.82320626243929;7964.2;72.52
"4704";7501;5201;0.0426194507257694;1.3954044920853;0.845455197371223;-0.833543414949865;0.846011057098975;7043.47;67.16
"4705";7601;5201;0.0458426594881112;1.66750160554871;0.821356466546279;-0.755711035498253;0.778059559510126;5279.61;67.16
"4706";7701;5201;0.0397736833198118;2.6653222395203;0.851287402432041;-0.627996247529081;0.926582194093956;3626.97;39.44
"4707";7801;5201;0.0386367389883356;1.46838247183546;0.748704665981238;-0.819762402529149;0.937082200732497;5953.19;83.72
"4708";7901;5201;0.0358128430977473;1.46647331646583;0.74103713647343;-0.819408885157058;0.913487090157676;6657.42;83.72
"4709";8001;5201;0.0398819350451468;0.70331796836335;0.831457004474389;-0.67236344217054;0.807822075963512;13899.03;77.28
"4710";8101;5201;0.0440730924063191;0.269271381499515;0.81981477622649;-0.903371220465257;0.840885591269492;35163.38;155.36
"4711";8201;5201;0.044654709567381;0.300886339109537;0.783230342060511;-0.987763850445832;0.855961151724934;31918.96;155.36
"4712";8301;5201;0.0372696156570304;0.700944500148434;0.750364940582301;-0.875196369066492;0.837188698553046;14415.31;155.36
"4713";8401;5201;0.0476872317001984;1.01159649397354;0.731586078268545;-0.848094785614496;0.811406002575936;9535.62;80.56
"4714";8501;5201;0.03318980493495;1.36402815197279;0.751994051563067;-0.713342622811988;0.863952456253689;7045.98;76.4
"4715";8601;5201;0.0773399348366319;0.131879517027415;0.763089811197277;-1.23568911331734;0.882601123348503;72359.59;342.92
"4716";8701;5201;0.102080525400482;0.0377941688420651;0.822365889858467;-1.50267308370467;0.865067148623178;215163.06;342.92
"4717";8801;5201;0.110216116586013;0.049195531590166;0.821274530802254;-1.45999044607814;0.883115918243975;190559.15;342.92
"4718";1;5301;0.0345789913244739;0.748655689256466;0.899032501793242;-0.927688906879327;0.932239428673;12801.02;44.36
"4719";101;5301;0.0521270500343718;0.379199033341373;0.839459196352133;-1.10885495724221;0.910547477698903;24020.88;174.8
"4720";201;5301;0.0522393015809814;0.405033528835759;0.837056163073721;-1.14495160086079;0.906147006724002;22884.86;174.8
"4721";301;5301;0.0274559649882104;0.770662591713295;0.889916922364887;-0.990815440876315;0.928386211974139;12112.58;70.24
"4722";401;5301;0.0409724797073295;0.51148618353976;0.839579143229486;-1.0515813807122;0.94734562920699;19019.45;119.16
"4723";501;5301;0.039053959947324;0.305938539579873;0.822389325417926;-1.10003157106264;0.906658926269803;31166.85;124.68
"4724";601;5301;0.0407409540602371;0.348639253443185;0.821884898026735;-1.08222504134579;0.886957016036221;26885.48;124.68
"4725";701;5301;0.0322733572502287;0.600404918781841;0.862721008748282;-1.01076218855719;0.927198010382686;16175.38;101.04
"4726";801;5301;0.035306026533395;0.594934899585292;0.858975666766918;-1.04322805778324;0.925830974215181;15413.63;68.32
"4727";901;5301;0.0400732086386021;0.595332484991298;0.832797494867205;-1.07647045663677;0.946762154329269;16360.48;130.76
"4728";1001;5301;0.0373814490021201;0.488575594834804;0.834516409620934;-1.04891716173214;0.949553370594805;19172.62;130.76
"4729";1101;5301;0.0606166311527492;0.247981415524461;0.781516151569266;-1.14879748852194;0.930212502794403;38705.73;204.08
"4730";1201;5301;0.104849160719715;0.0913539810062443;0.774444180382816;-1.35588582510045;0.910394706943159;85925.36;330.48
"4731";1301;5301;0.0940435129978479;0.119772966113168;0.785987440817598;-1.32947763895696;0.914376274718347;79581.3;330.48
"4732";1401;5301;0.0500470200792676;0.162119279439122;0.809865459958237;-1.15604046055171;0.900998467407458;53857.56;201.24
"4733";1501;5301;0.0709019525726356;0.103735299836802;0.797312149939647;-1.39093247883402;0.884209685945285;91513.86;310.96
"4734";1601;5301;0.137051523233518;0.0256484920055726;0.858607105561198;-1.79806688821322;0.712694540719731;372853.38;310.96
"4735";1701;5301;0.148509492017465;0.00877592478583406;0.907753436937264;-1.59546283757717;0.544029537871421;1061943.16;1227.64
"4736";1801;5301;0.202143682273869;0.00373437146523048;0.918119045044309;-1.53740930265335;0.522769687189287;2510343.4;1936.93
"4737";1901;5301;0.216717861182388;0.00372319339895889;0.914634306640238;-1.67798802257271;0.537674195423676;2514821.9;1936.93
"4738";2001;5301;0.176194515629262;0.00922937893378754;0.897044349324062;-1.8241338148979;0.616778645253477;1060706.53;1111.12
"4739";2101;5301;0.119052279748644;0.0200946594457457;0.879348855407256;-1.786126702192;0.69677147914762;458084.69;551.2
"4740";2201;5301;0.10799235917124;0.0487479924783666;0.840430159800174;-1.68781086833355;0.776907041146394;195344.15;305.12
"4741";2301;5301;0.0697777551345468;0.116301052753599;0.80887543141195;-1.43709820689495;0.827722774476514;80979.22;134.76
"4742";2401;5301;0.0924958577840614;0.234074883624611;0.771751610663825;-1.3538315871119;0.852857252314931;46084.03;134.76
"4743";2501;5301;0.0483847211897142;0.59029846906444;0.820973568941954;-1.14560979796335;0.898137447820753;16468.2;111.44
"4744";2601;5301;0.0632273776698939;0.348581115145411;0.788191700386905;-1.1837232165977;0.896730358222111;24917.67;146.68
"4745";2701;5301;0.0661735702830584;0.354056523617951;0.787322163063112;-1.15789082285332;0.904888563851955;26726.04;146.68
"4746";2801;5301;0.0439947282374546;0.6701971320686;0.8286523684033;-0.884800549258026;0.851773175277638;14138.88;66.56
"4747";2901;5301;0.0589600826504153;0.630271140034603;0.78317779223904;-1.03550521338271;0.846247275446097;16010.23;79.12
"4748";3001;5301;0.0540949839128144;0.367883034430291;0.782460614073358;-1.17603684955496;0.850882088847265;25188.35;79.92
"4749";3101;5301;0.0548668945095558;0.463730386506356;0.787486497055814;-1.09080810422638;0.865340858911748;18615.91;79.92
"4750";3201;5301;0.0370358283091095;1.34433117396617;0.85968689717456;-0.966787015470817;0.85708561056335;7098.27;36.04
"4751";3301;5301;0.0676356343082303;0.756135017102897;0.777753231836504;-1.19230845836595;0.823568889860498;12340.55;64.56
"4752";3401;5301;0.0714386094588761;0.823444755083865;0.749729944885591;-1.05503246061419;0.773600371713908;10095.7;64.56
"4753";3501;5301;0.0346542380615362;2.04003082856579;0.814652139195401;-1.01189070093153;0.830349163227322;4783.54;47.96
"4754";3601;5301;0.0349444354229191;1.04826012809615;0.830776818441561;-0.719218313390343;0.768339244325892;8889.22;64.84
"4755";3701;5301;0.0666535040208621;0.335451018237147;0.791691137585097;-0.958228036894107;0.803421061091967;28588.83;145.08
"4756";3801;5301;0.129160609261521;0.0832239788088104;0.793023051216789;-1.51720475706308;0.822346279850512;101165.82;145.08
"4757";3901;5301;0.142992464688144;0.112085113607786;0.768360006392356;-1.64913056776772;0.783961850191705;84443.21;145.08
"4758";4001;5301;0.0504154863882962;0.760332618609563;0.837726285107725;-1.0491094806511;0.796940199906656;12499.38;63.44
"4759";4101;5301;0.0620554604763544;0.977142675371514;0.824403133725361;-0.993382299083284;0.815996928923031;9590.12;42.2
"4760";4201;5301;0.0997079679548166;0.381574545060976;0.764273420025366;-1.36020810307352;0.857178252908046;20946.72;76.08
"4761";4301;5301;0.10450657764049;0.418324880942648;0.775317915221603;-1.35105032760783;0.866862656456371;20814.9;76.08
"4762";4401;5301;0.0423000270512406;1.40253657863938;0.906521316324551;-1.01210065475372;0.923815686244996;6528.29;37.04
"4763";4501;5301;0.0458992637766791;1.04546469869379;0.898831257931456;-0.835006580900752;0.892804648072017;8889.4;37.04
"4764";4601;5301;0.12749377796577;0.128984527974639;0.777151060453334;-1.43995633354849;0.902968039560549;68286.93;176.52
"4765";4701;5301;0.117273316471939;0.111625623671586;0.785277716187899;-1.39539134041042;0.902738597527469;71412.27;176.52
"4766";4801;5301;0.04518493611699;0.762983815320529;0.876726451154999;-0.782857938648546;0.855812931941993;12531.03;55.28
"4767";4901;5301;0.0346993815277078;1.27558604921347;0.92936361905173;-0.656965403053137;0.78072828709352;7308.37;51.48
"4768";5001;5301;0.0389860764111905;1.41829685424966;0.905747503034112;-0.782914527507523;0.822368141665548;6706.61;51.48
"4769";5101;5301;0.0333510000341097;1.49268452719274;0.90156198819514;-0.690815437268792;0.777925772207762;6579.44;52.2
"4770";5201;5301;0.0279061592318865;1.62946002108918;0.92921400051084;-0.536266711669372;0.743471693917144;5638.76;52.2
"4771";5301;5301;0.0275468957174664;2.04242768086983;0.919638069523378;-0.71974194334154;0.799322162973463;4641.05;33.8
"4772";5401;5301;0.0344669792461577;1.5463223970861;0.872086118546603;-1.0737318162336;0.843533991600376;6280.73;42.6
"4773";5501;5301;0.039283196390682;0.93822998429768;0.820507840782215;-1.24796707418102;0.836065491007992;9518;63.68
"4774";5601;5301;0.0448694601087746;1.36663645371415;0.810317372765389;-1.34310841721358;0.821962471785494;7148.45;63.68
"4775";5701;5301;0.0309769379067074;2.17556839740851;0.89204151808787;-0.906034727110473;0.844089566035606;4369.58;44.24
"4776";5801;5301;0.0447183671505953;1.17741754372545;0.836918352994261;-0.97185561288459;0.846529158641844;7588.28;50.48
"4777";5901;5301;0.0497407397484227;1.39494476829111;0.813934313349204;-1.05155328084304;0.893937676366719;6572.3;50.48
"4778";6001;5301;0.0184351282298626;2.79230163500903;0.779136504003537;-1.03218810397266;0.800390156865017;3357.45;115.08
"4779";6101;5301;0.0294037730975244;2.47437515792876;0.737801419108044;-1.10292229494223;0.753273041732883;3935.82;115.08
"4780";6201;5301;0.039302215926228;1.67901635371688;0.839613599297307;-1.01737040045294;0.856919344442985;5722.69;39
"4781";6301;5301;0.0351753014221113;1.39577668522491;0.897148000383392;-0.702058189159123;0.804244527493407;6584.3;39
"4782";6401;5301;0.0389803939085621;1.81071845973857;0.902939217465287;-0.553969302826605;0.747067554765227;5077.02;33.96
"4783";6501;5301;0.0363814979970722;1.81946098720635;0.909315087675607;-0.576956755601831;0.647010957960146;4896.84;36.56
"4784";6601;5301;0.0635621320714987;1.03912740306168;0.816429462079355;-0.818452139258403;0.755206206811264;9486.32;64.32
"4785";6701;5301;0.0594387977691206;0.738508651680528;0.831849071086812;-0.752158953918348;0.758516513619287;11560.97;64.32
"4786";6801;5301;0.0349779634814136;0.949190025602543;0.87057332091974;-0.815574847346964;0.837344736147758;9682.13;54.76
"4787";6901;5301;0.0398241654311291;1.24457789232947;0.882218056897889;-0.896776104659596;0.867709032581226;7348.92;46
"4788";7001;5301;0.0347161857969737;2.1138310812062;0.9464336670053;-0.76048242794043;0.767698543609029;4534.47;38.4
"4789";7101;5301;0.0203341105754563;2.20897480869371;0.922805114177509;-0.533748458561099;0.714809245178215;4210.76;38.4
"4790";7201;5301;0.0298992556373484;1.49425483906859;0.89134884032311;-0.499177402398604;0.825108876258742;6339.71;39.48
"4791";7301;5301;0.0530109415182258;0.646325402302755;0.818790906706729;-0.670134669893159;0.821106036231176;13045.48;72.52
"4792";7401;5301;0.0587075621573734;0.805127649906918;0.795376892371385;-0.752444125010529;0.81581667628869;11341.96;72.52
"4793";7501;5301;0.034393463398038;2.17948498751882;0.907892812180606;-0.473421640401503;0.770903435484212;4132.94;32.6
"4794";7601;5301;0.0211746734278412;2.80178202383313;0.831228592199833;-0.662548655045649;0.801101922688336;3414.72;55.88
"4795";7701;5301;0.0306409164831633;2.06152586400534;0.788580123381324;-0.724267145935863;0.914417207430269;4714.92;55.88
"4796";7801;5301;0.0336578990028879;1.56212884521746;0.815742415675849;-0.677453847568727;0.959172524257826;6026.33;66.68
"4797";7901;5301;0.0418186493156637;0.857135710327773;0.784677066825338;-0.732403190635264;0.842525393896413;10960.07;77.28
"4798";8001;5301;0.0350144077264027;0.414341850825882;0.823887310031668;-0.809446394349183;0.80852494054817;22199.67;79.72
"4799";8101;5301;0.0904388730299238;0.137472729426945;0.795957148487554;-1.1484561089733;0.857267686875091;68168.3;184.04
"4800";8201;5301;0.0840726630387473;0.125167636551801;0.775398214255974;-1.23176825700926;0.896036554605837;65908.46;184.04
"4801";8301;5301;0.0397880757109161;0.40956162992445;0.734125073861111;-1.07101229853668;0.918622293729347;22461.22;155.36
"4802";8401;5301;0.0494111131260388;0.58788998176933;0.686494255357261;-1.16547666156993;0.870947308549291;13813.29;88.88
"4803";8501;5301;0.0358723087348719;1.00443345877949;0.693954458322369;-1.15756435798262;0.877704690008752;8924.73;76.4
"4804";8601;5301;0.0736465479420869;0.236922380434279;0.73802407067449;-1.29020701255928;0.906541082307138;39940.57;214.72
"4805";8701;5301;0.0775310288946262;0.105143227319841;0.767458499666013;-1.42531876655165;0.869984588634691;86090.49;214.72
"4806";8801;5301;NA;NA;NA;NA;NA;NA;NA
"4807";1;5401;0.0378117969981108;0.653798626443835;0.894087234874409;-0.917229576705346;0.933402802821065;13873.85;56.33
"4808";101;5401;0.053219780411215;0.386461854193413;0.838457231772476;-1.08916781967207;0.928109706203859;23393.75;174.8
